"","AÑO","ALCALDIA","ML1","score"
"102",1975,"Venustiano Carranza",0.748891971966074,0.627205733725472
"103",1975,"Cuajimalpa",-1.27576756510195,0
"104",1975,"Magdalena Contreras",-0.599333039940972,0.209548126439678
"105",1975,"Milpa Alta",-0.812052526879595,0.143651179599789
"106",1976,"Azcapotzalco",0.111156593186335,0.429645956959508
"107",1976,"Coyoacán",0.199855775541144,0.457123483294756
"108",1976,"Gustavo A. Madero",0.0288307620203578,0.404142788453562
"109",1976,"Iztacalco",0.186105219891945,0.452863790646589
"110",1976,"Iztapalapa",-0.402273829783935,0.270593780897163
"111",1976,"Tlalpan",-0.142808405332678,0.35097183900515
"112",1976,"Tláhuac",-0.863932196775093,0.127579723719675
"113",1976,"Xochimilco",-0.250225948417468,0.317695676918635
"114",1976,"Benito Juárez",0.537271727613691,0.561649313892827
"115",1976,"Cuauhtémoc",1.95229529880391,1
"116",1976,"Miguel Hidalgo",0.581986163208233,0.575501099771754
"117",1976,"Venustiano Carranza",0.748891971966074,0.627205733725472
"118",1976,"Cuajimalpa",-1.27576756510195,0
"119",1976,"Magdalena Contreras",-0.599333039940972,0.209548126439678
"120",1976,"Milpa Alta",-0.812052526879595,0.143651179599789
"121",1977,"Azcapotzalco",0.111156593186335,0.429645956959508
"122",1977,"Coyoacán",0.199855775541144,0.457123483294756
"123",1977,"Gustavo A. Madero",0.0288307620203578,0.404142788453562
"124",1977,"Iztacalco",0.186105219891945,0.452863790646589
"125",1977,"Iztapalapa",-0.402273829783935,0.270593780897163
"126",1977,"Tlalpan",-0.142808405332678,0.35097183900515
"127",1977,"Tláhuac",-0.863932196775093,0.127579723719675
"128",1977,"Xochimilco",-0.250225948417468,0.317695676918635
"129",1977,"Benito Juárez",0.537271727613691,0.561649313892827
"130",1977,"Cuauhtémoc",1.95229529880391,1
"131",1977,"Miguel Hidalgo",0.581986163208233,0.575501099771754
"132",1977,"Venustiano Carranza",0.748891971966074,0.627205733725472
"133",1977,"Cuajimalpa",-1.27576756510195,0
"134",1977,"Magdalena Contreras",-0.599333039940972,0.209548126439678
"135",1977,"Milpa Alta",-0.812052526879595,0.143651179599789
"136",1978,"Azcapotzalco",-0.104313693237305,0.428170500377146
"137",1978,"Coyoacán",-0.194038415225283,0.455816341222932
"138",1978,"Gustavo A. Madero",-0.106773857907766,0.428928522463223
"139",1978,"Iztacalco",-0.179834778890973,0.451439939036003
"140",1978,"Iztapalapa",0.410118271627679,0.269664528873017
"141",1978,"Tlalpan",0.150146711425224,0.349766558932812
"142",1978,"Tláhuac",0.872677189452798,0.127141599398734
"143",1978,"Xochimilco",0.257773792482082,0.316604671242672
"144",1978,"Benito Juárez",-0.533391333083583,0.560377230906387
"145",1978,"Cuauhtémoc",-1.96018934427599,1
"146",1978,"Miguel Hidalgo",-0.579045507851022,0.574444123749315
"147",1978,"Venustiano Carranza",-0.746703155208427,0.62610253553066
"148",1978,"Cuajimalpa",1.28531591955303,0
"149",1978,"Magdalena Contreras",0.607561882564027,0.208828512633313
"150",1978,"Milpa Alta",0.820696318575513,0.143157863940533
"151",1979,"Azcapotzalco",-0.0868281509552168,0.42648824313127
"152",1979,"Coyoacán",-0.178046796734284,0.454325485840325
"153",1979,"Gustavo A. Madero",-0.336312735113077,0.502623586536727
"154",1979,"Iztacalco",-0.163270737239001,0.449816267895456
"155",1979,"Iztapalapa",0.430532451847831,0.26860503246387
"156",1979,"Tlalpan",0.169080885296575,0.348392346259095
"157",1979,"Tláhuac",0.895724696697423,0.126642067374336
"158",1979,"Xochimilco",0.27732068246416,0.315360749716534
"159",1979,"Benito Juárez",-0.520806322927489,0.558925592978405
"160",1979,"Cuauhtémoc",-1.96614379822376,1
"161",1979,"Miguel Hidalgo",-0.567703529851445,0.573237238589554
"162",1979,"Venustiano Carranza",-0.736807207122755,0.624842697835205
"163",1979,"Cuajimalpa",1.3107125604484,0
"164",1979,"Magdalena Contreras",0.629100100342319,0.208008037429595
"165",1979,"Milpa Alta",0.843447901070312,0.142595404934818
"166",1980,"Azcapotzalco",-0.0715077953677006,0.429038027262353
"167",1980,"Coyoacán",-0.185697388761902,0.464109898759421
"168",1980,"Gustavo A. Madero",-0.305852892203451,0.50101412313843
"169",1980,"Iztacalco",-0.144158995689783,0.451351913195966
"170",1980,"Iztapalapa",0.445613304245007,0.270210902872576
"171",1980,"Tlalpan",0.164061485703122,0.356685938873256
"172",1980,"Tláhuac",0.910590196348064,0.127399204151068
"173",1980,"Xochimilco",0.292472461614101,0.317246151830529
"174",1980,"Benito Juárez",-0.785838392888544,0.648435523811688
"175",1980,"Cuauhtémoc",-1.93048801876168,1
"176",1980,"Miguel Hidalgo",-0.525868574009742,0.568589122665853
"177",1980,"Venustiano Carranza",-0.691137969461428,0.619349501325489
"178",1980,"Cuajimalpa",1.32538594860702,0
"179",1980,"Magdalena Contreras",0.644089029262804,0.209251625269395
"180",1980,"Milpa Alta",0.858337601364114,0.143447919644248
"181",1981,"Azcapotzalco",-0.0235560546754369,0.462567688163137
"182",1981,"Coyoacán",-0.123507029040598,0.494201885626822
"183",1981,"Gustavo A. Madero",-0.654210796129546,0.662168109762656
"184",1981,"Iztacalco",-0.125968107889474,0.494980810042253
"185",1981,"Iztapalapa",0.424873712425713,0.320640949667861
"186",1981,"Tlalpan",0.222872843831105,0.384573646728042
"187",1981,"Tláhuac",0.881201328370301,0.17621456460647
"188",1981,"Xochimilco",0.335127700202879,0.349045305806134
"189",1981,"Benito Juárez",-0.682043206255195,0.67097698794916
"190",1981,"Cuauhtémoc",-1.72161978096657,1
"191",1981,"Miguel Hidalgo",-0.429799544801448,0.591142590675167
"192",1981,"Venustiano Carranza",-1.12892130236843,0.812412627015518
"193",1981,"Cuajimalpa",1.43796643834244,0
"194",1981,"Magdalena Contreras",0.725148604960136,0.225604805156479
"195",1981,"Milpa Alta",0.862435193994127,0.182153992453537
"196",1982,"Azcapotzalco",-0.00781671062916806,0.480391669662898
"197",1982,"Coyoacán",-0.107862570877176,0.5132407413205
"198",1982,"Gustavo A. Madero",-0.962870572066627,0.793974187254905
"199",1982,"Iztacalco",-0.167439410665611,0.532802209176265
"200",1982,"Iztapalapa",0.44019378929305,0.333291839856637
"201",1982,"Tlalpan",0.238234436591272,0.399603201789833
"202",1982,"Tláhuac",0.898273798502367,0.18288578597165
"203",1982,"Xochimilco",0.34399935843594,0.364876332652783
"204",1982,"Benito Juárez",-0.623459502071914,0.682531909363535
"205",1982,"Cuauhtémoc",-1.5903473508391,1
"206",1982,"Miguel Hidalgo",-0.380480869991111,0.602752271538418
"207",1982,"Venustiano Carranza",-1.15735386668212,0.857830859237074
"208",1982,"Cuajimalpa",1.45527479918156,0
"209",1982,"Magdalena Contreras",0.74215495854394,0.234145867580056
"210",1982,"Milpa Alta",0.879499713274698,0.189050071724412
"211",1983,"Azcapotzalco",-0.383899881579602,0.617426943968168
"212",1983,"Coyoacán",-0.245515866532788,0.572479713413133
"213",1983,"Gustavo A. Madero",-0.987364394964055,0.813432664756785
"214",1983,"Iztacalco",-0.109536669655949,0.528313569580376
"215",1983,"Iztapalapa",0.501070497575795,0.32998790953331
"216",1983,"Tlalpan",0.255633180115301,0.409706131981
"217",1983,"Tláhuac",0.95955182588079,0.181072834612754
"218",1983,"Xochimilco",0.404791791785869,0.36125930446441
"219",1983,"Benito Juárez",-0.641978826696956,0.701251176439426
"220",1983,"Cuauhtémoc",-1.5617699057981,1
"221",1983,"Miguel Hidalgo",-0.332228675239054,0.600644097888296
"222",1983,"Venustiano Carranza",-1.11985138890741,0.856464538490909
"223",1983,"Cuajimalpa",1.51704080929966,0
"224",1983,"Magdalena Contreras",0.803296211842704,0.231824773753359
"225",1983,"Milpa Alta",0.940761292873794,0.187176013647065
"226",1984,"Azcapotzalco",0.380802553095062,0.61354761822269
"227",1984,"Coyoacán",0.218444366199587,0.558343479746175
"228",1984,"Gustavo A. Madero",0.944858475766951,0.805334813307121
"229",1984,"Iztacalco",0.091743625380829,0.515263390130869
"230",1984,"Iztapalapa",-0.568790596301285,0.290672174008878
"231",1984,"Tlalpan",-0.283922840169821,0.38753134297151
"232",1984,"Tláhuac",-1.07666411536602,0.117987811051226
"233",1984,"Xochimilco",-0.462140555221778,0.32693473488651
"234",1984,"Benito Juárez",0.617838253576587,0.694143194482013
"235",1984,"Cuauhtémoc",1.51737871854858,1
"236",1984,"Miguel Hidalgo",0.677394851878437,0.714393301746158
"237",1984,"Venustiano Carranza",1.14233495969048,0.872479682148185
"238",1984,"Cuajimalpa",-1.4236722855269,0
"239",1984,"Magdalena Contreras",-0.719756107149408,0.239341710634076
"240",1984,"Milpa Alta",-1.0558493044013,0.125065148688648
"241",1985,"Azcapotzalco",-0.362380468874404,0.618572427110388
"242",1985,"Coyoacán",-0.202044232613004,0.563411575149205
"243",1985,"Gustavo A. Madero",-0.910143896334838,0.807020765654616
"244",1985,"Iztacalco",-0.0791104413528002,0.52111837419321
"245",1985,"Iztapalapa",0.57936309597163,0.294582176514893
"246",1985,"Tlalpan",0.29090892566928,0.393819742249524
"247",1985,"Tláhuac",1.08805724223667,0.119574934546836
"248",1985,"Xochimilco",0.472540728670461,0.331332526443505
"249",1985,"Benito Juárez",-0.769990366912281,0.758803417732646
"250",1985,"Cuauhtémoc",-1.47107729405174,1
"251",1985,"Miguel Hidalgo",-0.764719258560199,0.756989985945421
"252",1985,"Venustiano Carranza",-1.10481148249587,0.873992712559764
"253",1985,"Cuajimalpa",1.43562611173009,0
"254",1985,"Magdalena Contreras",0.730572538428429,0.242561236863458
"255",1985,"Milpa Alta",1.06720879848857,0.126747473618632
"256",1986,"Azcapotzalco",-0.348728096444442,0.626899769219843
"257",1986,"Coyoacán",-0.19115389825699,0.571405617304404
"258",1986,"Gustavo A. Madero",-1.09146253390837,0.888474431693574
"259",1986,"Iztacalco",-0.0759199325637204,0.530822760012035
"260",1986,"Iztapalapa",0.576476435049936,0.301063170244906
"261",1986,"Tlalpan",0.288494560904713,0.402484025032925
"262",1986,"Tláhuac",1.0843376785,0.122205658544579
"263",1986,"Xochimilco",0.46982897176738,0.338622051057093
"264",1986,"Benito Juárez",-0.738174003051487,0.764054014982767
"265",1986,"Cuauhtémoc",-1.40813647876049,1
"266",1986,"Miguel Hidalgo",-0.730412011354719,0.761320412963264
"267",1986,"Venustiano Carranza",-1.05744982075329,0.876495905433591
"268",1986,"Cuajimalpa",1.43133746126043,0
"269",1986,"Magdalena Contreras",0.727438296969005,0.247897737102049
"270",1986,"Milpa Alta",1.06352337064204,0.129535998000981
"271",1987,"Azcapotzalco",0.317894915652871,0.616530886563844
"272",1987,"Coyoacán",0.170798018711936,0.564787565233012
"273",1987,"Gustavo A. Madero",0.971020213173305,0.846276536143828
"274",1987,"Iztacalco",0.0937842432173121,0.537696928957259
"275",1987,"Iztapalapa",-0.542607703381818,0.313837461694297
"276",1987,"Tlalpan",-0.283819195682905,0.404869816482639
"277",1987,"Tláhuac",-1.04944893088842,0.135549210589191
"278",1987,"Xochimilco",-0.447886949178124,0.34715676701879
"279",1987,"Benito Juárez",0.667246403632999,0.739419993512296
"280",1987,"Cuauhtémoc",1.40802819678685,1
"281",1987,"Miguel Hidalgo",0.650054477322705,0.73337250110512
"282",1987,"Venustiano Carranza",1.24368391676057,0.942189678591935
"283",1987,"Cuajimalpa",-1.43479080202537,0
"284",1987,"Magdalena Contreras",-0.726290985324236,0.249224385019643
"285",1987,"Milpa Alta",-1.03766581877768,0.139694079508268
"286",1988,"Azcapotzalco",-0.489806102669749,0.668200272733613
"287",1988,"Coyoacán",-0.152823984953749,0.552025085952435
"288",1988,"Gustavo A. Madero",-0.929569749367994,0.81980957515303
"289",1988,"Iztacalco",-0.0803721710229793,0.52704719373343
"290",1988,"Iztapalapa",0.554261327257247,0.308256162031165
"291",1988,"Tlalpan",0.294905364484602,0.397669593290202
"292",1988,"Tláhuac",1.06221392415456,0.133138597275806
"293",1988,"Xochimilco",0.459332875373936,0.34098291531748
"294",1988,"Benito Juárez",-0.640193907605552,0.720046737010251
"295",1988,"Cuauhtémoc",-1.45223687510672,1
"296",1988,"Miguel Hidalgo",-0.666340246171775,0.729060733916564
"297",1988,"Venustiano Carranza",-1.19652355601391,0.911842376653712
"298",1988,"Cuajimalpa",1.44840074857727,0
"299",1988,"Magdalena Contreras",0.738347378284059,0.244792167244732
"300",1988,"Milpa Alta",1.05040497478076,0.1372097536579
"301",1989,"Azcapotzalco",-0.489806102669749,0.668200272733613
"302",1989,"Coyoacán",-0.152823984953749,0.552025085952435
"303",1989,"Gustavo A. Madero",-0.929569749367994,0.81980957515303
"304",1989,"Iztacalco",-0.0803721710229793,0.52704719373343
"305",1989,"Iztapalapa",0.554261327257247,0.308256162031165
"306",1989,"Tlalpan",0.294905364484602,0.397669593290202
"307",1989,"Tláhuac",1.06221392415456,0.133138597275806
"308",1989,"Xochimilco",0.459332875373936,0.34098291531748
"309",1989,"Benito Juárez",-0.640193907605552,0.720046737010251
"310",1989,"Cuauhtémoc",-1.45223687510672,1
"311",1989,"Miguel Hidalgo",-0.666340246171775,0.729060733916564
"312",1989,"Venustiano Carranza",-1.19652355601391,0.911842376653712
"313",1989,"Cuajimalpa",1.44840074857727,0
"314",1989,"Magdalena Contreras",0.738347378284059,0.244792167244732
"315",1989,"Milpa Alta",1.05040497478076,0.1372097536579
"316",1990,"Azcapotzalco",-0.489806102669749,0.668200272733613
"317",1990,"Coyoacán",-0.152823984953749,0.552025085952435
"318",1990,"Gustavo A. Madero",-0.929569749367994,0.81980957515303
"319",1990,"Iztacalco",-0.0803721710229793,0.52704719373343
"320",1990,"Iztapalapa",0.554261327257247,0.308256162031165
"321",1990,"Tlalpan",0.294905364484602,0.397669593290202
"322",1990,"Tláhuac",1.06221392415456,0.133138597275806
"323",1990,"Xochimilco",0.459332875373936,0.34098291531748
"324",1990,"Benito Juárez",-0.640193907605552,0.720046737010251
"325",1990,"Cuauhtémoc",-1.45223687510672,1
"326",1990,"Miguel Hidalgo",-0.666340246171775,0.729060733916564
"327",1990,"Venustiano Carranza",-1.19652355601391,0.911842376653712
"328",1990,"Cuajimalpa",1.44840074857727,0
"329",1990,"Magdalena Contreras",0.738347378284059,0.244792167244732
"330",1990,"Milpa Alta",1.05040497478076,0.1372097536579
"331",1991,"Azcapotzalco",0.381081928126639,0.694288655905823
"332",1991,"Coyoacán",0.0220656707758654,0.582047094452196
"333",1991,"Gustavo A. Madero",0.81917492836152,0.831252488048454
"334",1991,"Iztacalco",0.13311656289966,0.616765649051284
"335",1991,"Iztapalapa",0.0349019496473082,0.586060182868906
"336",1991,"Tlalpan",-0.46858850197371,0.428650724913024
"337",1991,"Tláhuac",-0.386572064825058,0.454292051125818
"338",1991,"Xochimilco",-0.550591488066731,0.403013603990257
"339",1991,"Benito Juárez",0.534918703669065,0.742383636404164
"340",1991,"Cuauhtémoc",1.35893131978636,1
"341",1991,"Miguel Hidalgo",0.549384282050555,0.746906103205109
"342",1991,"Venustiano Carranza",1.11366129277317,0.923319654065593
"343",1991,"Cuajimalpa",-1.83967223402381,0
"344",1991,"Magdalena Contreras",-0.995678718035752,0.263863120824304
"345",1991,"Milpa Alta",-0.706133631165079,0.354385463465288
"346",1992,"Azcapotzalco",0.381081928126639,0.694288655905823
"347",1992,"Coyoacán",0.0220656707758654,0.582047094452196
"348",1992,"Gustavo A. Madero",0.81917492836152,0.831252488048454
"349",1992,"Iztacalco",0.13311656289966,0.616765649051284
"350",1992,"Iztapalapa",0.0349019496473082,0.586060182868906
"351",1992,"Tlalpan",-0.46858850197371,0.428650724913024
"352",1992,"Tláhuac",-0.386572064825058,0.454292051125818
"353",1992,"Xochimilco",-0.550591488066731,0.403013603990257
"354",1992,"Benito Juárez",0.534918703669065,0.742383636404164
"355",1992,"Cuauhtémoc",1.35893131978636,1
"356",1992,"Miguel Hidalgo",0.549384282050555,0.746906103205109
"357",1992,"Venustiano Carranza",1.11366129277317,0.923319654065593
"358",1992,"Cuajimalpa",-1.83967223402381,0
"359",1992,"Magdalena Contreras",-0.995678718035752,0.263863120824304
"360",1992,"Milpa Alta",-0.706133631165079,0.354385463465288
"361",1993,"Azcapotzalco",0.381081928126639,0.694288655905823
"362",1993,"Coyoacán",0.0220656707758654,0.582047094452196
"363",1993,"Gustavo A. Madero",0.81917492836152,0.831252488048454
"364",1993,"Iztacalco",0.13311656289966,0.616765649051284
"365",1993,"Iztapalapa",0.0349019496473082,0.586060182868906
"366",1993,"Tlalpan",-0.46858850197371,0.428650724913024
"367",1993,"Tláhuac",-0.386572064825058,0.454292051125818
"368",1993,"Xochimilco",-0.550591488066731,0.403013603990257
"369",1993,"Benito Juárez",0.534918703669065,0.742383636404164
"370",1993,"Cuauhtémoc",1.35893131978636,1
"371",1993,"Miguel Hidalgo",0.549384282050555,0.746906103205109
"372",1993,"Venustiano Carranza",1.11366129277317,0.923319654065593
"373",1993,"Cuajimalpa",-1.83967223402381,0
"374",1993,"Magdalena Contreras",-0.995678718035752,0.263863120824304
"375",1993,"Milpa Alta",-0.706133631165079,0.354385463465288
"376",1994,"Azcapotzalco",-0.300571147864051,0.641634701481901
"377",1994,"Coyoacán",0.00721073732609767,0.550353679237167
"378",1994,"Gustavo A. Madero",-0.679178854644053,0.753921032054156
"379",1994,"Iztacalco",-0.21944254886979,0.617573826538257
"380",1994,"Iztapalapa",-0.37014939769649,0.662270008744317
"381",1994,"Tlalpan",0.490212360626464,0.40710651609277
"382",1994,"Tláhuac",0.392222146954352,0.436168157808442
"383",1994,"Xochimilco",0.47183125213534,0.412557929752234
"384",1994,"Benito Juárez",-0.438127304141913,0.682430690996821
"385",1994,"Cuauhtémoc",-1.5089093593809,1
"386",1994,"Miguel Hidalgo",-0.441889017999522,0.683546328735223
"387",1994,"Venustiano Carranza",-0.952221484348406,0.83489919079279
"388",1994,"Cuajimalpa",1.86289649490669,0
"389",1994,"Magdalena Contreras",1.02038905647163,0.249868312365533
"390",1994,"Milpa Alta",0.665727066524552,0.355052894537156
"391",1995,"Azcapotzalco",-0.300571147864051,0.641634701481901
"392",1995,"Coyoacán",0.00721073732609767,0.550353679237167
"393",1995,"Gustavo A. Madero",-0.679178854644053,0.753921032054156
"394",1995,"Iztacalco",-0.21944254886979,0.617573826538257
"395",1995,"Iztapalapa",-0.37014939769649,0.662270008744317
"396",1995,"Tlalpan",0.490212360626464,0.40710651609277
"397",1995,"Tláhuac",0.392222146954352,0.436168157808442
"398",1995,"Xochimilco",0.47183125213534,0.412557929752234
"399",1995,"Benito Juárez",-0.438127304141913,0.682430690996821
"400",1995,"Cuauhtémoc",-1.5089093593809,1
"401",1995,"Miguel Hidalgo",-0.441889017999522,0.683546328735223
"402",1995,"Venustiano Carranza",-0.952221484348406,0.83489919079279
"403",1995,"Cuajimalpa",1.86289649490669,0
"404",1995,"Magdalena Contreras",1.02038905647163,0.249868312365533
"405",1995,"Milpa Alta",0.665727066524552,0.355052894537156
"406",1996,"Azcapotzalco",-0.300571147864051,0.641634701481901
"407",1996,"Coyoacán",0.00721073732609767,0.550353679237167
"408",1996,"Gustavo A. Madero",-0.679178854644053,0.753921032054156
"409",1996,"Iztacalco",-0.21944254886979,0.617573826538257
"410",1996,"Iztapalapa",-0.37014939769649,0.662270008744317
"411",1996,"Tlalpan",0.490212360626464,0.40710651609277
"412",1996,"Tláhuac",0.392222146954352,0.436168157808442
"413",1996,"Xochimilco",0.47183125213534,0.412557929752234
"414",1996,"Benito Juárez",-0.438127304141913,0.682430690996821
"415",1996,"Cuauhtémoc",-1.5089093593809,1
"416",1996,"Miguel Hidalgo",-0.441889017999522,0.683546328735223
"417",1996,"Venustiano Carranza",-0.952221484348406,0.83489919079279
"418",1996,"Cuajimalpa",1.86289649490669,0
"419",1996,"Magdalena Contreras",1.02038905647163,0.249868312365533
"420",1996,"Milpa Alta",0.665727066524552,0.355052894537156
"421",1997,"Azcapotzalco",-0.300571147864051,0.641634701481901
"422",1997,"Coyoacán",0.00721073732609767,0.550353679237167
"423",1997,"Gustavo A. Madero",-0.679178854644053,0.753921032054156
"424",1997,"Iztacalco",-0.21944254886979,0.617573826538257
"425",1997,"Iztapalapa",-0.37014939769649,0.662270008744317
"426",1997,"Tlalpan",0.490212360626464,0.40710651609277
"427",1997,"Tláhuac",0.392222146954352,0.436168157808442
"428",1997,"Xochimilco",0.47183125213534,0.412557929752234
"429",1997,"Benito Juárez",-0.438127304141913,0.682430690996821
"430",1997,"Cuauhtémoc",-1.5089093593809,1
"431",1997,"Miguel Hidalgo",-0.441889017999522,0.683546328735223
"432",1997,"Venustiano Carranza",-0.952221484348406,0.83489919079279
"433",1997,"Cuajimalpa",1.86289649490669,0
"434",1997,"Magdalena Contreras",1.02038905647163,0.249868312365533
"435",1997,"Milpa Alta",0.665727066524552,0.355052894537156
"436",1998,"Azcapotzalco",-0.300571147864051,0.641634701481901
"437",1998,"Coyoacán",0.00721073732609767,0.550353679237167
"438",1998,"Gustavo A. Madero",-0.679178854644053,0.753921032054156
"439",1998,"Iztacalco",-0.21944254886979,0.617573826538257
"440",1998,"Iztapalapa",-0.37014939769649,0.662270008744317
"441",1998,"Tlalpan",0.490212360626464,0.40710651609277
"442",1998,"Tláhuac",0.392222146954352,0.436168157808442
"443",1998,"Xochimilco",0.47183125213534,0.412557929752234
"444",1998,"Benito Juárez",-0.438127304141913,0.682430690996821
